peak_1	h_1	k_1	l_1	peak_2	h_2	k_2	l_2	peak_3	h_3	k_3	l_3	peak_4	h_4	k_4	l_4	peak_5	h_5	k_5	l_5	peak_6	h_6	k_6	l_6	space_group	Space_code
2.482548	1.0	0.0	1.0	0.771873	3.0	1.0	1.0	0.77342	1.0	1.0	6.0	2.6386	0.0	0.0	2.0	2.813284	1.0	0.0	0.0	0.776192	2.0	2.0	2.0	P6_3mmc	0
2.491289	1.0	0.0	1.0	0.774583	3.0	1.0	1.0	2.648	0.0	0.0	2.0	2.823156	1.0	0.0	0.0	0.776166	1.0	1.0	6.0	1.388064	1.0	1.0	2.0	P6_3mmc	0
2.178596	1.0	1.0	0.0	0.823432	3.0	2.0	1.0	1.257813	2.0	1.0	1.0	1.5405	2.0	0.0	0.0	0.974298	3.0	1.0	0.0	1.089298	2.0	2.0	0.0	Im3m	8
2.187081	1.0	1.0	0.0	0.826639	3.0	2.0	1.0	1.262712	2.0	1.0	1.0	0.77325	4.0	0.0	0.0	1.5465	2.0	0.0	0.0	0.978092	3.0	1.0	0.0	Im3m	8
2.230304	1.0	1.0	1.0	1.9315	2.0	0.0	0.0	0.788532	4.0	2.0	2.0	1.164738	3.0	1.0	1.0	1.365777	2.0	2.0	0.0	0.863793	4.0	2.0	0.0	Fm3m	4
2.401777	1.0	1.0	1.0	2.08	2.0	0.0	0.0	0.800592	5.0	1.0	1.0	1.254287	3.0	1.0	1.0	1.470782	2.0	2.0	0.0	0.849156	4.0	2.0	2.0	Fm3m	4
2.225477	1.0	1.0	0.0	0.841151	3.0	2.0	1.0	1.28488	2.0	1.0	1.0	0.995264	3.0	1.0	0.0	1.57365	2.0	0.0	0.0	0.786825	4.0	0.0	0.0	Im3m	8
2.221022	1.0	1.0	0.0	0.839468	3.0	2.0	1.0	1.282308	2.0	1.0	1.0	0.993271	3.0	1.0	0.0	1.5705	2.0	0.0	0.0	0.78525	4.0	0.0	0.0	Im3m	8
2.221729	1.0	1.0	0.0	0.839735	3.0	2.0	1.0	1.282716	2.0	1.0	1.0	0.993588	3.0	1.0	0.0	1.571	2.0	0.0	0.0	0.7855	4.0	0.0	0.0	Im3m	8
2.217487	1.0	1.0	0.0	0.838131	3.0	2.0	1.0	1.280267	2.0	1.0	1.0	0.99169	3.0	1.0	0.0	1.568	2.0	0.0	0.0	0.784	4.0	0.0	0.0	Im3m	8
5.8996	0.0	0.0	2.0	3.059488	1.0	0.0	1.0	2.467107	1.0	0.0	3.0	2.790937	1.0	0.0	2.0	1.746929	1.0	1.0	2.0	1.89246	1.0	0.0	5.0	P6_3mmc	0
2.790658	1.0	0.0	1.0	2.951	0.0	0.0	2.0	0.777156	2.0	2.0	-4.0	3.167055	1.0	0.0	0.0	1.554311	1.0	1.0	2.0	1.671153	1.0	0.0	3.0	P6_3mmc	0
2.790937	1.0	0.0	2.0	3.059488	1.0	0.0	1.0	2.9498	0.0	0.0	4.0	0.777206	2.0	2.0	8.0	1.554412	1.0	1.0	4.0	1.82895	1.0	1.0	0.0	P6_3mmc	0
2.489016	1.0	1.0	0.0	0.787096	4.0	2.0	0.0	1.437034	2.0	1.0	1.0	0.94076	3.0	2.0	1.0	0.829672	4.0	1.0	1.0	1.113122	3.0	1.0	0.0	Im3m	8
4.784938	1.0	1.0	-1.0	5.561322	0.0	0.0	1.0	2.904193	1.0	1.0	-2.0	5.467204	1.0	1.0	0.0	2.392469	2.0	2.0	-2.0	2.671247	3.0	1.0	0.0	C2m	1
4.785904	1.0	1.0	-1.0	5.566114	0.0	0.0	1.0	5.463226	1.0	1.0	0.0	2.906588	1.0	1.0	-2.0	2.392952	2.0	2.0	-2.0	2.671428	3.0	1.0	0.0	C2m	1
4.760928	1.0	1.0	-1.0	5.452089	1.0	1.0	0.0	2.872559	1.0	1.0	-2.0	5.480215	0.0	0.0	1.0	2.380464	2.0	2.0	-2.0	2.655455	3.0	1.0	0.0	C2m	1
4.356619	1.0	1.0	-4.0	3.994259	1.0	1.0	4.0	0.770302	3.0	9.0	-6.0	5.81163	1.0	1.0	0.0	5.41306	1.0	1.0	-2.0	4.887257	2.0	0.0	0.0	C2c	2
2.654966	1.0	0.0	1.0	1.959149	1.0	0.0	2.0	1.805	1.0	1.0	0.0	0.772313	4.0	0.0	1.0	0.802264	3.0	0.0	4.0	0.819707	3.0	1.0	2.0	P6_3mmc	0
2.64384	1.0	0.0	1.0	1.967208	1.0	0.0	2.0	1.785	1.0	1.0	0.0	0.801489	3.0	0.0	4.0	0.812764	3.0	1.0	2.0	1.32192	2.0	0.0	2.0	P6_3mmc	0
3.179671	1.0	1.0	-2.0	2.967214	2.0	0.0	1.0	3.39512	2.0	0.0	-2.0	2.547799	2.0	2.0	-1.0	4.953852	1.0	1.0	0.0	2.823248	0.0	2.0	1.0	C2m	1
3.197672	1.0	1.0	-2.0	4.586566	1.0	1.0	-1.0	2.978593	2.0	0.0	1.0	2.820674	0.0	2.0	1.0	2.699262	3.0	1.0	-1.0	1.672761	4.0	2.0	-3.0	C2m	1
2.034507	1.0	1.0	1.0	1.761935	2.0	0.0	0.0	0.787961	4.0	2.0	0.0	0.808431	3.0	3.0	1.0	1.062487	3.0	1.0	1.0	1.245876	2.0	2.0	0.0	Fm3m	4
2.027758	1.0	0.0	1.0	2.165	0.0	0.0	2.0	2.294967	1.0	0.0	0.0	1.221791	1.0	0.0	3.0	1.130147	1.0	1.0	2.0	1.325	1.0	1.0	0.0	P6_3mmc	0
2.029964	1.0	1.0	1.0	1.758	2.0	0.0	0.0	0.786202	4.0	2.0	0.0	0.806626	3.0	3.0	1.0	1.060114	3.0	1.0	1.0	1.243094	2.0	2.0	0.0	Fm3m	4
2.010069	1.0	0.0	1.0	2.1605	0.0	0.0	2.0	2.270719	1.0	0.0	0.0	0.841806	2.0	1.0	1.0	1.216285	1.0	0.0	3.0	1.120795	1.0	1.0	2.0	P6_3mmc	0
2.030425	1.0	1.0	1.0	1.7584	2.0	0.0	0.0	0.78638	4.0	2.0	0.0	0.806809	3.0	3.0	1.0	1.060355	3.0	1.0	1.0	1.243377	2.0	2.0	0.0	Fm3m	4
2.034582	1.0	1.0	1.0	1.762	2.0	0.0	0.0	0.78799	4.0	2.0	0.0	0.808461	3.0	3.0	1.0	1.062526	3.0	1.0	1.0	1.245922	2.0	2.0	0.0	Fm3m	4
2.042665	1.0	1.0	1.0	1.769	2.0	0.0	0.0	0.791121	4.0	2.0	0.0	0.811673	3.0	3.0	1.0	1.066747	3.0	1.0	1.0	1.250872	2.0	2.0	0.0	Fm3m	4
2.046129	1.0	1.0	1.0	1.772	2.0	0.0	0.0	0.792462	4.0	2.0	0.0	0.813049	3.0	3.0	1.0	1.068556	3.0	1.0	1.0	1.252993	2.0	2.0	0.0	Fm3m	4
2.050748	1.0	1.0	1.0	1.776	2.0	0.0	0.0	0.794251	4.0	2.0	0.0	0.814885	3.0	3.0	1.0	1.070968	3.0	1.0	1.0	1.255822	2.0	2.0	0.0	Fm3m	4
2.057099	1.0	1.0	1.0	1.7815	2.0	0.0	0.0	0.796711	4.0	2.0	0.0	1.074285	3.0	1.0	1.0	0.817408	3.0	3.0	1.0	1.259711	2.0	2.0	0.0	Fm3m	4
2.061718	1.0	1.0	1.0	1.7855	2.0	0.0	0.0	0.7985	4.0	2.0	0.0	1.076697	3.0	1.0	1.0	0.819244	3.0	3.0	1.0	1.262539	2.0	2.0	0.0	Fm3m	4
2.067491	1.0	1.0	1.0	1.7905	2.0	0.0	0.0	0.800736	4.0	2.0	0.0	1.079712	3.0	1.0	1.0	0.821538	3.0	3.0	1.0	1.266075	2.0	2.0	0.0	Fm3m	4
2.070955	1.0	1.0	1.0	1.7935	2.0	0.0	0.0	0.802078	4.0	2.0	0.0	1.081521	3.0	1.0	1.0	0.822914	3.0	3.0	1.0	1.268196	2.0	2.0	0.0	Fm3m	4
2.075574	1.0	1.0	1.0	1.7975	2.0	0.0	0.0	0.803866	4.0	2.0	0.0	1.083933	3.0	1.0	1.0	0.82475	3.0	3.0	1.0	1.271024	2.0	2.0	0.0	Fm3m	4
2.080193	1.0	1.0	1.0	1.8015	2.0	0.0	0.0	0.805655	4.0	2.0	0.0	1.086345	3.0	1.0	1.0	1.273853	2.0	2.0	0.0	0.826585	3.0	3.0	1.0	Fm3m	4
2.087121	1.0	1.0	1.0	1.8075	2.0	0.0	0.0	0.808339	4.0	2.0	0.0	1.089964	3.0	1.0	1.0	1.278096	2.0	2.0	0.0	0.829338	3.0	3.0	1.0	Fm3m	4
2.030541	1.0	1.0	1.0	1.7585	2.0	0.0	0.0	0.786425	4.0	2.0	0.0	0.806855	3.0	3.0	1.0	1.060415	3.0	1.0	1.0	1.243447	2.0	2.0	0.0	Fm3m	4
2.030541	1.0	1.0	1.0	1.7585	2.0	0.0	0.0	0.786425	4.0	2.0	0.0	0.806855	3.0	3.0	1.0	1.060415	3.0	1.0	1.0	1.243447	2.0	2.0	0.0	Fm3m	4
2.030541	1.0	1.0	1.0	1.7585	2.0	0.0	0.0	0.786425	4.0	2.0	0.0	0.806855	3.0	3.0	1.0	1.060415	3.0	1.0	1.0	1.243447	2.0	2.0	0.0	Fm3m	4
2.030541	1.0	1.0	1.0	1.7585	2.0	0.0	0.0	0.786425	4.0	2.0	0.0	0.806855	3.0	3.0	1.0	1.060415	3.0	1.0	1.0	1.243447	2.0	2.0	0.0	Fm3m	4
2.030599	1.0	1.0	1.0	1.75855	2.0	0.0	0.0	0.786447	4.0	2.0	0.0	0.806878	3.0	3.0	1.0	1.060446	3.0	1.0	1.0	1.243483	2.0	2.0	0.0	Fm3m	4
2.030656	1.0	1.0	1.0	1.7586	2.0	0.0	0.0	0.78647	4.0	2.0	0.0	0.806901	3.0	3.0	1.0	1.060476	3.0	1.0	1.0	1.243518	2.0	2.0	0.0	Fm3m	4
2.032966	1.0	1.0	1.0	1.7606	2.0	0.0	0.0	0.787364	4.0	2.0	0.0	0.807819	3.0	3.0	1.0	1.061682	3.0	1.0	1.0	1.244932	2.0	2.0	0.0	Fm3m	4
2.035679	1.0	1.0	1.0	1.76295	2.0	0.0	0.0	0.788415	4.0	2.0	0.0	0.808897	3.0	3.0	1.0	1.063099	3.0	1.0	1.0	1.246594	2.0	2.0	0.0	Fm3m	4
2.037758	1.0	1.0	1.0	1.76475	2.0	0.0	0.0	0.78922	4.0	2.0	0.0	0.809723	3.0	3.0	1.0	1.064184	3.0	1.0	1.0	1.247867	2.0	2.0	0.0	Fm3m	4
2.038162	1.0	1.0	1.0	1.7651	2.0	0.0	0.0	0.789377	4.0	2.0	0.0	0.809883	3.0	3.0	1.0	1.064395	3.0	1.0	1.0	1.248114	2.0	2.0	0.0	Fm3m	4
2.039143	1.0	1.0	1.0	1.76595	2.0	0.0	0.0	0.789757	4.0	2.0	0.0	0.810273	3.0	3.0	1.0	1.064908	3.0	1.0	1.0	1.248715	2.0	2.0	0.0	Fm3m	4
2.040067	1.0	1.0	1.0	1.76675	2.0	0.0	0.0	0.790115	4.0	2.0	0.0	0.81064	3.0	3.0	1.0	1.06539	3.0	1.0	1.0	1.249281	2.0	2.0	0.0	Fm3m	4
2.040183	1.0	1.0	1.0	1.76685	2.0	0.0	0.0	0.790159	4.0	2.0	0.0	0.810686	3.0	3.0	1.0	1.065451	3.0	1.0	1.0	1.249352	2.0	2.0	0.0	Fm3m	4
2.040183	1.0	1.0	1.0	1.76685	2.0	0.0	0.0	0.790159	4.0	2.0	0.0	0.810686	3.0	3.0	1.0	1.065451	3.0	1.0	1.0	1.249352	2.0	2.0	0.0	Fm3m	4
2.04024	1.0	1.0	1.0	1.7669	2.0	0.0	0.0	0.790182	4.0	2.0	0.0	0.810709	3.0	3.0	1.0	1.065481	3.0	1.0	1.0	1.249387	2.0	2.0	0.0	Fm3m	4
2.040529	1.0	1.0	1.0	1.76715	2.0	0.0	0.0	0.790294	4.0	2.0	0.0	0.810824	3.0	3.0	1.0	1.065632	3.0	1.0	1.0	1.249564	2.0	2.0	0.0	Fm3m	4
2.040529	1.0	1.0	1.0	1.76715	2.0	0.0	0.0	0.790294	4.0	2.0	0.0	0.810824	3.0	3.0	1.0	1.065632	3.0	1.0	1.0	1.249564	2.0	2.0	0.0	Fm3m	4
2.040471	1.0	1.0	1.0	1.7671	2.0	0.0	0.0	0.790271	4.0	2.0	0.0	0.810801	3.0	3.0	1.0	1.065601	3.0	1.0	1.0	1.249528	2.0	2.0	0.0	Fm3m	4
2.040644	1.0	1.0	1.0	1.76725	2.0	0.0	0.0	0.790338	4.0	2.0	0.0	0.81087	3.0	3.0	1.0	1.065692	3.0	1.0	1.0	1.249634	2.0	2.0	0.0	Fm3m	4
2.04076	1.0	1.0	1.0	1.76735	2.0	0.0	0.0	0.790383	4.0	2.0	0.0	0.810916	3.0	3.0	1.0	1.065752	3.0	1.0	1.0	1.249705	2.0	2.0	0.0	Fm3m	4
2.040702	1.0	1.0	1.0	1.7673	2.0	0.0	0.0	0.790361	4.0	2.0	0.0	0.810893	3.0	3.0	1.0	1.065722	3.0	1.0	1.0	1.24967	2.0	2.0	0.0	Fm3m	4
2.04076	1.0	1.0	1.0	1.76735	2.0	0.0	0.0	0.790383	4.0	2.0	0.0	0.810916	3.0	3.0	1.0	1.065752	3.0	1.0	1.0	1.249705	2.0	2.0	0.0	Fm3m	4
2.040933	1.0	1.0	1.0	1.7675	2.0	0.0	0.0	0.79045	4.0	2.0	0.0	0.810985	3.0	3.0	1.0	1.065843	3.0	1.0	1.0	1.249811	2.0	2.0	0.0	Fm3m	4
2.041222	1.0	1.0	1.0	1.76775	2.0	0.0	0.0	0.790562	4.0	2.0	0.0	0.811099	3.0	3.0	1.0	1.065993	3.0	1.0	1.0	1.249988	2.0	2.0	0.0	Fm3m	4
2.04128	1.0	1.0	1.0	1.7678	2.0	0.0	0.0	0.790584	4.0	2.0	0.0	0.811122	3.0	3.0	1.0	1.066023	3.0	1.0	1.0	1.250023	2.0	2.0	0.0	Fm3m	4
2.041453	1.0	1.0	1.0	1.76795	2.0	0.0	0.0	0.790651	4.0	2.0	0.0	0.811191	3.0	3.0	1.0	1.066114	3.0	1.0	1.0	1.250129	2.0	2.0	0.0	Fm3m	4
2.041511	1.0	1.0	1.0	1.768	2.0	0.0	0.0	0.790674	4.0	2.0	0.0	0.811214	3.0	3.0	1.0	1.066144	3.0	1.0	1.0	1.250165	2.0	2.0	0.0	Fm3m	4
2.041568	1.0	1.0	1.0	1.76805	2.0	0.0	0.0	0.790696	4.0	2.0	0.0	0.811237	3.0	3.0	1.0	1.066174	3.0	1.0	1.0	1.2502	2.0	2.0	0.0	Fm3m	4
2.041915	1.0	1.0	1.0	1.76835	2.0	0.0	0.0	0.79083	4.0	2.0	0.0	0.811375	3.0	3.0	1.0	1.066355	3.0	1.0	1.0	1.250412	2.0	2.0	0.0	Fm3m	4
2.041915	1.0	1.0	1.0	1.76835	2.0	0.0	0.0	0.79083	4.0	2.0	0.0	0.811375	3.0	3.0	1.0	1.066355	3.0	1.0	1.0	1.250412	2.0	2.0	0.0	Fm3m	4
2.041915	1.0	1.0	1.0	1.76835	2.0	0.0	0.0	0.79083	4.0	2.0	0.0	0.811375	3.0	3.0	1.0	1.066355	3.0	1.0	1.0	1.250412	2.0	2.0	0.0	Fm3m	4
2.042146	1.0	1.0	1.0	1.76855	2.0	0.0	0.0	0.79092	4.0	2.0	0.0	0.811466	3.0	3.0	1.0	1.066476	3.0	1.0	1.0	1.250554	2.0	2.0	0.0	Fm3m	4
2.042608	1.0	1.0	1.0	1.76895	2.0	0.0	0.0	0.791098	4.0	2.0	0.0	0.81165	3.0	3.0	1.0	1.066717	3.0	1.0	1.0	1.250837	2.0	2.0	0.0	Fm3m	4
2.042838	1.0	1.0	1.0	1.76915	2.0	0.0	0.0	0.791188	4.0	2.0	0.0	0.811742	3.0	3.0	1.0	1.066838	3.0	1.0	1.0	1.250978	2.0	2.0	0.0	Fm3m	4
2.043012	1.0	1.0	1.0	1.7693	2.0	0.0	0.0	0.791255	4.0	2.0	0.0	0.811811	3.0	3.0	1.0	1.066928	3.0	1.0	1.0	1.251084	2.0	2.0	0.0	Fm3m	4
2.043127	1.0	1.0	1.0	1.7694	2.0	0.0	0.0	0.7913	4.0	2.0	0.0	0.811856	3.0	3.0	1.0	1.066988	3.0	1.0	1.0	1.251155	2.0	2.0	0.0	Fm3m	4
2.043127	1.0	1.0	1.0	1.7694	2.0	0.0	0.0	0.7913	4.0	2.0	0.0	0.811856	3.0	3.0	1.0	1.066988	3.0	1.0	1.0	1.251155	2.0	2.0	0.0	Fm3m	4
2.043935	1.0	1.0	1.0	1.7701	2.0	0.0	0.0	0.791613	4.0	2.0	0.0	0.812178	3.0	3.0	1.0	1.06741	3.0	1.0	1.0	1.25165	2.0	2.0	0.0	Fm3m	4
2.04509	1.0	1.0	1.0	1.7711	2.0	0.0	0.0	0.79206	4.0	2.0	0.0	0.812636	3.0	3.0	1.0	1.068014	3.0	1.0	1.0	1.252357	2.0	2.0	0.0	Fm3m	4
2.046591	1.0	1.0	1.0	1.7724	2.0	0.0	0.0	0.792641	4.0	2.0	0.0	0.813233	3.0	3.0	1.0	1.068797	3.0	1.0	1.0	1.253276	2.0	2.0	0.0	Fm3m	4
2.048496	1.0	1.0	1.0	1.77405	2.0	0.0	0.0	0.793379	4.0	2.0	0.0	0.81399	3.0	3.0	1.0	1.069792	3.0	1.0	1.0	1.254443	2.0	2.0	0.0	Fm3m	4
2.050055	1.0	1.0	1.0	1.7754	2.0	0.0	0.0	0.793983	4.0	2.0	0.0	0.814609	3.0	3.0	1.0	1.070607	3.0	1.0	1.0	1.255397	2.0	2.0	0.0	Fm3m	4
2.050517	1.0	1.0	1.0	1.7758	2.0	0.0	0.0	0.794162	4.0	2.0	0.0	0.814793	3.0	3.0	1.0	1.070848	3.0	1.0	1.0	1.25568	2.0	2.0	0.0	Fm3m	4
2.032273	1.0	1.0	1.0	1.76	2.0	0.0	0.0	0.787096	4.0	2.0	0.0	0.807543	3.0	3.0	1.0	1.06132	3.0	1.0	1.0	1.244508	2.0	2.0	0.0	Fm3m	4
2.020149	1.0	1.0	1.0	0.7824	4.0	2.0	0.0	1.7495	2.0	0.0	0.0	0.802726	3.0	3.0	1.0	1.054988	3.0	1.0	1.0	1.237083	2.0	2.0	0.0	Fm3m	4
2.747858	1.0	0.0	1.0	3.113361	1.0	0.0	0.0	2.9225	0.0	0.0	2.0	2.1308	1.0	0.0	2.0	1.7975	1.0	1.0	0.0	1.651591	1.0	0.0	3.0	P6_3mmc	0
3.097632	1.0	0.0	1.0	3.507403	1.0	0.0	0.0	2.025	1.0	1.0	0.0	1.694957	2.0	0.0	1.0	3.302	0.0	0.0	2.0	1.299745	2.0	1.0	1.0	P6_3mmc	0
3.036957	1.0	0.0	1.0	3.435523	1.0	0.0	0.0	1.9835	1.0	1.0	0.0	1.660681	2.0	0.0	1.0	3.248	0.0	0.0	2.0	1.273316	2.0	1.0	1.0	P6_3mmc	0
2.996836	1.0	0.0	1.0	3.398284	1.0	0.0	0.0	1.962	1.0	1.0	0.0	1.641499	2.0	0.0	1.0	3.178	0.0	0.0	2.0	0.773719	3.0	0.0	6.0	P6_3mmc	0
2.076897	1.0	0.0	1.0	0.876667	2.0	1.0	1.0	2.1595	0.0	0.0	2.0	2.368753	1.0	0.0	0.0	1.155395	1.0	1.0	2.0	0.847457	1.0	1.0	4.0	P6_3mmc	0
2.067689	1.0	0.0	1.0	0.873024	2.0	1.0	1.0	2.1475	0.0	0.0	2.0	2.359053	1.0	0.0	0.0	1.150179	1.0	1.0	2.0	0.807155	1.0	0.0	5.0	P6_3mmc	0
2.076333	1.0	0.0	1.0	0.876335	2.0	1.0	1.0	2.15985	0.0	0.0	2.0	2.3678	1.0	0.0	0.0	1.155117	1.0	1.0	2.0	0.847411	1.0	1.0	4.0	P6_3mmc	0
2.211794	2.0	2.0	0.0	2.131009	2.0	2.0	-1.0	3.326861	0.0	0.0	1.0	1.981672	4.0	0.0	-1.0	2.316687	3.0	1.0	-1.0	2.193649	3.0	1.0	0.0	C2m	1
2.101548	1.0	0.0	1.0	3.2875	0.0	0.0	2.0	2.217891	1.0	0.0	0.0	1.2805	1.0	1.0	0.0	1.8386	1.0	0.0	2.0	1.131128	1.0	0.0	5.0	P6_3mmc	0
2.37933	1.0	0.0	1.0	2.204852	0.0	1.0	2.0	3.386667	0.0	0.0	3.0	0.78007	2.0	1.0	7.0	1.413	1.0	1.0	0.0	0.781688	2.0	0.0	-10.0	R3m	7
2.245777	1.0	1.0	1.0	0.794002	4.0	2.0	2.0	1.9449	2.0	0.0	0.0	1.172819	3.0	1.0	1.0	1.375252	2.0	2.0	0.0	0.869786	4.0	2.0	0.0	Fm3m	4
2.247625	1.0	1.0	1.0	0.794655	4.0	2.0	2.0	1.9465	2.0	0.0	0.0	1.173784	3.0	1.0	1.0	1.376383	2.0	2.0	0.0	0.870501	4.0	2.0	0.0	Fm3m	4
2.241505	1.0	1.0	1.0	0.792492	4.0	2.0	2.0	1.9412	2.0	0.0	0.0	1.170588	3.0	1.0	1.0	1.372636	2.0	2.0	0.0	0.868131	4.0	2.0	0.0	Fm3m	4
2.227995	1.0	1.0	1.0	0.787715	4.0	2.0	2.0	1.9295	2.0	0.0	0.0	1.163532	3.0	1.0	1.0	0.862899	4.0	2.0	0.0	1.364363	2.0	2.0	0.0	Fm3m	4
2.304205	1.0	1.0	1.0	1.9955	2.0	0.0	0.0	0.814659	4.0	2.0	2.0	1.203332	3.0	1.0	1.0	1.411032	2.0	2.0	0.0	0.892415	4.0	2.0	0.0	Fm3m	4
2.239542	1.0	1.0	1.0	0.791798	4.0	2.0	2.0	1.9395	2.0	0.0	0.0	1.169562	3.0	1.0	1.0	1.371434	2.0	2.0	0.0	0.867371	4.0	2.0	0.0	Fm3m	4
2.240696	1.0	1.0	1.0	0.792206	4.0	2.0	2.0	1.9405	2.0	0.0	0.0	1.170166	3.0	1.0	1.0	1.372141	2.0	2.0	0.0	0.867818	4.0	2.0	0.0	Fm3m	4
2.285152	1.0	1.0	1.0	1.979	2.0	0.0	0.0	0.807923	4.0	2.0	2.0	1.193382	3.0	1.0	1.0	1.399364	2.0	2.0	0.0	0.885036	4.0	2.0	0.0	Fm3m	4
2.256285	1.0	1.0	1.0	0.797717	4.0	2.0	2.0	1.954	2.0	0.0	0.0	1.178306	3.0	1.0	1.0	1.381687	2.0	2.0	0.0	0.873855	4.0	2.0	0.0	Fm3m	4
2.232614	1.0	1.0	1.0	0.789348	4.0	2.0	2.0	1.9335	2.0	0.0	0.0	1.165944	3.0	1.0	1.0	0.864688	4.0	2.0	0.0	1.367191	2.0	2.0	0.0	Fm3m	4
2.265003	1.0	1.0	1.0	0.800799	4.0	2.0	2.0	1.96155	2.0	0.0	0.0	1.182859	3.0	1.0	1.0	1.387025	2.0	2.0	0.0	0.877232	4.0	2.0	0.0	Fm3m	4
2.260788	1.0	1.0	1.0	0.799309	4.0	2.0	2.0	1.9579	2.0	0.0	0.0	1.180658	3.0	1.0	1.0	1.384444	2.0	2.0	0.0	0.8756	4.0	2.0	0.0	Fm3m	4
2.258594	1.0	1.0	1.0	0.798534	4.0	2.0	2.0	1.956	2.0	0.0	0.0	1.179512	3.0	1.0	1.0	1.383101	2.0	2.0	0.0	0.87475	4.0	2.0	0.0	Fm3m	4
2.277069	1.0	1.0	1.0	1.972	2.0	0.0	0.0	0.805066	4.0	2.0	2.0	1.189161	3.0	1.0	1.0	1.394415	2.0	2.0	0.0	0.881905	4.0	2.0	0.0	Fm3m	4
2.258017	1.0	1.0	1.0	0.79833	4.0	2.0	2.0	1.9555	2.0	0.0	0.0	1.179211	3.0	1.0	1.0	1.382747	2.0	2.0	0.0	0.874526	4.0	2.0	0.0	Fm3m	4
2.273605	1.0	1.0	1.0	1.969	2.0	0.0	0.0	0.803841	4.0	2.0	2.0	1.187352	3.0	1.0	1.0	1.392293	2.0	2.0	0.0	0.880564	4.0	2.0	0.0	Fm3m	4
0.775189	5.0	1.0	1.0	2.325567	1.0	1.0	1.0	2.014	2.0	0.0	0.0	0.775189	3.0	3.0	3.0	1.214488	3.0	1.0	1.0	0.822212	4.0	2.0	2.0	Fm3m	4
2.263213	1.0	1.0	1.0	0.800167	4.0	2.0	2.0	1.96	2.0	0.0	0.0	1.181924	3.0	1.0	1.0	1.385929	2.0	2.0	0.0	0.876539	4.0	2.0	0.0	Fm3m	4
2.238964	1.0	1.0	1.0	0.791593	4.0	2.0	2.0	1.939	2.0	0.0	0.0	1.169261	3.0	1.0	1.0	0.867147	4.0	2.0	0.0	1.37108	2.0	2.0	0.0	Fm3m	4
2.572454	1.0	1.0	0.0	0.775624	3.0	3.0	2.0	1.485207	2.0	1.0	1.0	0.972296	3.0	2.0	1.0	0.813482	4.0	2.0	0.0	1.819	2.0	0.0	0.0	Im3m	8
0.772833	4.0	4.0	2.0	0.783796	5.0	3.0	1.0	2.677173	1.0	1.0	1.0	2.3185	2.0	0.0	0.0	1.398108	3.0	1.0	1.0	1.639427	2.0	2.0	0.0	Fm3m	4
0.770384	6.0	3.0	1.0	3.694633	1.0	1.0	0.0	2.133097	2.0	1.0	1.0	2.6125	2.0	0.0	0.0	1.39644	3.0	2.0	1.0	1.65229	3.0	1.0	0.0	Im3m	8
3.702411	1.0	1.0	0.0	0.772006	6.0	3.0	1.0	2.137588	2.0	1.0	1.0	2.618	2.0	0.0	0.0	1.39938	3.0	2.0	1.0	1.655769	3.0	1.0	0.0	Im3m	8
3.710189	1.0	1.0	0.0	0.773628	6.0	3.0	1.0	2.142079	2.0	1.0	1.0	2.6235	2.0	0.0	0.0	1.40232	3.0	2.0	1.0	1.659247	3.0	1.0	0.0	Im3m	8
0.770384	6.0	3.0	1.0	3.694633	1.0	1.0	0.0	2.133097	2.0	1.0	1.0	2.6125	2.0	0.0	0.0	1.39644	3.0	2.0	1.0	1.65229	3.0	1.0	0.0	Im3m	8
3.710189	1.0	1.0	0.0	0.773628	6.0	3.0	1.0	2.142079	2.0	1.0	1.0	2.6235	2.0	0.0	0.0	1.40232	3.0	2.0	1.0	1.659247	3.0	1.0	0.0	Im3m	8
3.767465	1.0	1.0	0.0	2.175147	2.0	1.0	1.0	2.664	2.0	0.0	0.0	0.785571	6.0	3.0	1.0	1.423968	3.0	2.0	1.0	1.684862	3.0	1.0	0.0	Im3m	8
3.737766	1.0	1.0	0.0	2.158	2.0	1.0	1.0	0.779378	6.0	3.0	1.0	2.643	2.0	0.0	0.0	1.412743	3.0	2.0	1.0	1.67158	3.0	1.0	0.0	Im3m	8
3.490279	1.0	1.0	0.0	2.015114	2.0	1.0	1.0	2.468	2.0	0.0	0.0	1.319201	3.0	2.0	1.0	0.800725	5.0	3.0	2.0	1.5609	3.0	1.0	0.0	Im3m	8
3.341079	1.0	1.0	0.0	1.928973	2.0	1.0	1.0	2.3625	2.0	0.0	0.0	1.262809	3.0	2.0	1.0	1.494176	3.0	1.0	0.0	0.7875	4.0	4.0	2.0	Im3m	8
0.770333	4.0	4.0	2.0	3.268248	1.0	1.0	0.0	0.770333	6.0	0.0	0.0	1.886924	2.0	1.0	1.0	2.311	2.0	0.0	0.0	1.235282	3.0	2.0	1.0	Im3m	8
3.189759	1.0	1.0	0.0	1.841608	2.0	1.0	1.0	0.77363	5.0	3.0	0.0	0.77363	4.0	3.0	3.0	2.2555	2.0	0.0	0.0	0.823592	5.0	2.0	1.0	Im3m	8
3.16501	1.0	1.0	0.0	1.827319	2.0	1.0	1.0	2.238	2.0	0.0	0.0	0.817202	5.0	2.0	1.0	1.196261	3.0	2.0	1.0	1.415435	3.0	1.0	0.0	Im3m	8
