peak_1	h_1	k_1	l_1	peak_2	h_2	k_2	l_2	peak_3	h_3	k_3	l_3	peak_4	h_4	k_4	l_4	peak_5	h_5	k_5	l_5	peak_6	h_6	k_6	l_6	space_code
2.995461	2.0	2.0	2.0	2.65237	3.0	4.0	1.0	3.032706	7.0	0.0	1.0	3.304859	5.0	2.0	1.0	4.573819	1.0	2.0	1.0	11.71	2.0	0.0	0.0	7
3.526735	1.0	1.0	1.0	3.437905	1.0	0.0	2.0	2.046286	1.0	2.0	2.0	2.44825	0.0	1.0	3.0	1.89931	2.0	1.0	3.0	2.475519	2.0	1.0	1.0	7
2.969693	1.0	2.0	1.0	3.024649	3.0	0.0	1.0	2.69145	0.0	0.0	2.0	3.103695	2.0	2.0	0.0	1.598048	3.0	4.0	1.0	0.772619	11.0	6.0	1.0	7
3.035359	1.0	2.0	1.0	3.073149	3.0	0.0	1.0	2.805	0.0	0.0	2.0	0.770946	14.0	2.0	0.0	3.82	0.0	2.0	0.0	1.622214	3.0	4.0	1.0	7
2.995567	1.0	2.0	1.0	3.033123	3.0	0.0	1.0	2.7307	0.0	0.0	2.0	3.116334	2.0	2.0	0.0	1.607597	3.0	4.0	1.0	0.773775	11.0	6.0	1.0	7
2.96021	1.0	2.0	1.0	3.022051	3.0	0.0	1.0	0.771951	11.0	6.0	1.0	2.6801	0.0	0.0	2.0	3.097736	2.0	2.0	0.0	1.594036	3.0	4.0	1.0	7
2.96933	1.0	2.0	1.0	3.021194	3.0	0.0	1.0	0.771844	11.0	6.0	1.0	2.69145	0.0	0.0	2.0	3.102034	2.0	2.0	0.0	1.597538	3.0	4.0	1.0	7
2.917087	1.0	2.0	1.0	2.999613	3.0	0.0	1.0	2.619	0.0	0.0	2.0	3.071955	2.0	2.0	0.0	1.576767	3.0	4.0	1.0	1.687065	4.0	2.0	2.0	7
2.861389	1.0	1.0	1.0	3.321735	2.0	1.0	0.0	2.852125	4.0	0.0	0.0	3.424143	2.0	0.0	1.0	2.955871	0.0	1.0	1.0	2.333785	3.0	1.0	1.0	7
2.861389	1.0	1.0	1.0	3.321735	2.0	1.0	0.0	2.852125	4.0	0.0	0.0	3.424143	2.0	0.0	1.0	2.955871	0.0	1.0	1.0	2.333785	3.0	1.0	1.0	7
2.562197	3.0	1.0	1.0	2.507354	1.0	2.0	1.0	2.820921	3.0	0.0	1.0	1.777998	2.0	2.0	2.0	3.555995	1.0	1.0	1.0	1.514038	6.0	2.0	0.0	7
2.562197	3.0	1.0	1.0	2.507354	1.0	2.0	1.0	2.820921	3.0	0.0	1.0	1.777998	2.0	2.0	2.0	3.555995	1.0	1.0	1.0	1.514038	6.0	2.0	0.0	7
2.527835	1.0	2.0	1.0	2.580684	3.0	1.0	1.0	2.840264	3.0	0.0	1.0	1.791189	2.0	2.0	2.0	3.582379	1.0	1.0	1.0	0.771948	2.0	2.0	6.0	7
2.527835	1.0	2.0	1.0	2.580684	3.0	1.0	1.0	2.840264	3.0	0.0	1.0	1.791189	2.0	2.0	2.0	3.582379	1.0	1.0	1.0	0.771948	2.0	2.0	6.0	7
2.559519	1.0	2.0	1.0	2.866646	3.0	0.0	1.0	2.606186	3.0	1.0	1.0	1.813332	2.0	2.0	2.0	3.626665	1.0	1.0	1.0	0.771092	9.0	6.0	1.0	7
2.559519	1.0	2.0	1.0	2.866646	3.0	0.0	1.0	1.813332	2.0	2.0	2.0	2.606186	3.0	1.0	1.0	3.626665	1.0	1.0	1.0	0.771092	9.0	6.0	1.0	7
2.852054	2.0	3.0	0.0	2.830221	0.0	3.0	3.0	3.197081	1.0	3.0	2.0	2.5645	0.0	6.0	0.0	2.616469	1.0	3.0	3.0	3.349224	2.0	1.0	0.0	7
2.786788	1.0	3.0	2.0	3.405449	0.0	3.0	1.0	3.317101	1.0	0.0	3.0	2.933031	2.0	2.0	1.0	3.69	2.0	0.0	0.0	2.502574	2.0	3.0	1.0	7
2.306271	1.0	1.0	2.0	2.241396	2.0	0.0	3.0	1.869871	2.0	1.0	2.0	1.949161	2.0	1.0	1.0	1.911983	0.0	0.0	6.0	1.892556	1.0	1.0	4.0	7
2.306271	1.0	1.0	2.0	2.241396	2.0	0.0	3.0	1.949161	2.0	1.0	1.0	1.869871	2.0	1.0	2.0	1.911983	0.0	0.0	6.0	1.892556	1.0	1.0	4.0	7
3.09553	1.0	0.0	4.0	3.377	0.0	2.0	0.0	2.998351	1.0	2.0	1.0	2.497498	2.0	2.0	0.0	3.7105	2.0	0.0	0.0	3.580099	2.0	0.0	1.0	7
2.964363	1.0	2.0	1.0	3.035352	3.0	0.0	1.0	3.7635	0.0	2.0	0.0	4.81143	1.0	0.0	1.0	2.6715	0.0	0.0	2.0	1.711464	4.0	2.0	2.0	7
3.197347	1.0	1.0	1.0	3.61469	1.0	0.0	1.0	3.42725	0.0	2.0	0.0	2.88233	2.0	1.0	0.0	1.93135	1.0	3.0	1.0	1.854912	2.0	3.0	0.0	7
3.200921	1.0	1.0	1.0	3.433635	0.0	2.0	0.0	3.617982	1.0	0.0	1.0	2.894104	2.0	1.0	0.0	1.934422	1.0	3.0	1.0	1.860072	2.0	3.0	0.0	7
3.840136	1.0	0.0	4.0	3.020037	6.0	1.0	3.0	2.86223	13.0	1.0	1.0	2.959757	7.0	1.0	3.0	2.055	0.0	2.0	0.0	3.277891	7.0	1.0	2.0	7
3.126098	1.0	1.0	1.0	2.976057	0.0	1.0	3.0	3.096885	1.0	0.0	4.0	3.004	2.0	0.0	0.0	2.297364	0.0	1.0	5.0	1.824874	2.0	1.0	5.0	7
3.126098	1.0	1.0	1.0	2.976057	0.0	1.0	3.0	3.096885	1.0	0.0	4.0	3.004	2.0	0.0	0.0	2.297364	0.0	1.0	5.0	1.824874	2.0	1.0	5.0	7
2.565413	2.0	1.0	0.0	2.580975	2.0	0.0	3.0	6.558771	1.0	0.0	1.0	4.169353	1.0	0.0	2.0	1.587859	4.0	1.0	3.0	1.973535	3.0	1.0	2.0	7
2.559328	2.0	1.0	0.0	2.575452	2.0	0.0	3.0	6.543866	1.0	0.0	1.0	0.771	0.0	4.0	0.0	4.160743	1.0	0.0	2.0	1.584142	4.0	1.0	3.0	7
3.544119	1.0	1.0	1.0	4.169042	1.0	0.0	1.0	2.647674	2.0	2.0	0.0	2.618479	1.0	2.0	1.0	2.452883	3.0	0.0	1.0	1.77206	2.0	2.0	2.0	7
3.549784	1.0	1.0	1.0	4.174462	1.0	0.0	1.0	2.654391	2.0	2.0	0.0	2.62359	1.0	2.0	1.0	2.458471	3.0	0.0	1.0	3.627216	2.0	1.0	0.0	7
4.283046	1.0	0.0	1.0	2.517874	1.0	1.0	1.0	1.76426	2.0	1.0	2.0	2.763049	3.0	0.0	1.0	2.658778	2.0	1.0	0.0	1.607153	5.0	1.0	1.0	7
3.27202	2.0	1.0	0.0	2.704699	1.0	0.0	3.0	2.744279	1.0	2.0	1.0	2.481981	1.0	1.0	3.0	2.611499	2.0	1.0	2.0	4.230212	1.0	1.0	1.0	7
2.293431	2.0	2.0	2.0	3.20694	1.0	2.0	1.0	3.284403	3.0	1.0	1.0	4.586862	1.0	1.0	1.0	3.624197	3.0	0.0	1.0	1.926129	6.0	2.0	0.0	7
2.86682	0.0	1.0	3.0	2.695799	5.0	1.0	1.0	2.77645	0.0	2.0	0.0	2.722473	5.0	0.0	2.0	3.612232	3.0	1.0	1.0	5.02115	0.0	0.0	2.0	7
2.804033	0.0	1.0	3.0	2.659218	5.0	1.0	1.0	2.72365	0.0	2.0	0.0	2.683419	5.0	0.0	2.0	3.555026	3.0	1.0	1.0	2.355428	1.0	2.0	2.0	7
2.822072	0.0	1.0	3.0	2.670549	5.0	1.0	1.0	2.7385	0.0	2.0	0.0	2.695595	5.0	0.0	2.0	3.57208	3.0	1.0	1.0	2.368899	1.0	2.0	2.0	7
2.855536	0.0	1.0	3.0	2.69004	5.0	1.0	1.0	2.7671	0.0	2.0	0.0	2.716257	5.0	0.0	2.0	3.602708	3.0	1.0	1.0	5.00035	0.0	0.0	2.0	7
2.839642	0.0	1.0	3.0	2.681019	5.0	1.0	1.0	2.7531	0.0	2.0	0.0	2.706822	5.0	0.0	2.0	0.770495	5.0	2.0	12.0	3.588239	3.0	1.0	1.0	7
2.830903	0.0	1.0	3.0	2.676086	5.0	1.0	1.0	2.74585	0.0	2.0	0.0	2.701518	5.0	0.0	2.0	3.580443	3.0	1.0	1.0	2.375538	1.0	2.0	2.0	7
2.819409	0.0	1.0	3.0	2.669232	5.0	1.0	1.0	2.73605	0.0	2.0	0.0	2.694246	5.0	0.0	2.0	3.569788	3.0	1.0	1.0	2.366774	1.0	2.0	2.0	7
2.812567	0.0	1.0	3.0	2.664492	5.0	1.0	1.0	2.73045	0.0	2.0	0.0	2.689164	5.0	0.0	2.0	3.562949	3.0	1.0	1.0	2.361671	1.0	2.0	2.0	7
2.696972	3.0	0.0	6.0	2.67	3.0	3.0	0.0	6.551012	0.0	2.0	1.0	3.794879	3.0	0.0	3.0	8.090917	0.0	1.0	2.0	3.17228	1.0	2.0	5.0	8
2.523749	1.0	3.0	4.0	4.680225	2.0	1.0	1.0	7.586	1.0	1.0	0.0	5.946934	0.0	2.0	1.0	3.973553	1.0	1.0	-3.0	3.232103	1.0	3.0	-2.0	8
2.79826	4.0	1.0	0.0	2.726904	1.0	2.0	2.0	4.597841	0.0	2.0	1.0	7.4035	1.0	1.0	0.0	3.130567	3.0	1.0	-1.0	1.952952	2.0	4.0	-2.0	8
2.611188	1.0	0.0	4.0	3.505144	0.0	1.0	2.0	1.6336	1.0	1.0	-6.0	1.364972	3.0	0.0	0.0	2.094904	1.0	1.0	-3.0	2.3642	1.0	1.0	0.0	8
0.770329	3.0	1.0	26.0	3.428158	0.0	2.0	4.0	1.447199	2.0	5.0	0.0	2.911163	1.0	1.0	-6.0	1.611857	3.0	1.0	-10.0	2.865127	1.0	2.0	-4.0	8
1.447199	2.0	5.0	0.0	2.153694	3.0	1.0	5.0	3.428158	0.0	2.0	4.0	1.611857	3.0	1.0	-10.0	0.770329	3.0	1.0	26.0	2.911163	1.0	1.0	-6.0	8
7.5162	1.0	1.0	0.0	0.770298	6.0	8.0	-8.0	4.201301	0.0	1.0	2.0	4.303661	1.0	2.0	-1.0	7.334551	1.0	0.0	1.0	4.303661	2.0	1.0	1.0	8
3.43618	2.0	2.0	-2.0	5.6153	1.0	1.0	-2.0	5.60454	1.0	1.0	0.0	5.612604	2.0	0.0	-1.0	5.612604	0.0	2.0	-1.0	2.926367	2.0	1.0	1.0	8
2.900611	1.0	0.0	4.0	1.815077	0.0	1.0	8.0	2.022064	2.0	0.0	2.0	2.412	1.0	1.0	0.0	1.794902	1.0	1.0	-6.0	3.709153	0.0	1.0	2.0	8
2.906853	1.0	0.0	4.0	1.819661	0.0	1.0	8.0	2.025244	2.0	0.0	2.0	3.715688	0.0	1.0	2.0	2.4156	1.0	1.0	0.0	1.7986	1.0	1.0	-6.0	8
2.910079	1.0	0.0	4.0	1.821801	0.0	1.0	8.0	2.027285	2.0	0.0	2.0	3.719556	0.0	1.0	2.0	2.418	1.0	1.0	0.0	1.800567	1.0	1.0	-6.0	8
2.886248	1.0	0.0	4.0	1.802667	0.0	1.0	8.0	3.698129	0.0	1.0	2.0	2.018009	2.0	0.0	2.0	2.40815	1.0	1.0	0.0	1.786844	1.0	1.0	-6.0	8
2.873111	1.0	0.0	4.0	1.791831	0.0	1.0	8.0	3.687001	0.0	1.0	2.0	2.013463	2.0	0.0	2.0	2.4035	1.0	1.0	0.0	1.779353	1.0	1.0	-6.0	8
2.862385	1.0	0.0	4.0	0.770325	6.0	-4.0	4.0	0.770325	-2.0	-4.0	-4.0	1.783091	0.0	1.0	8.0	3.677718	0.0	1.0	2.0	2.009599	2.0	0.0	2.0	8
2.906569	1.0	0.0	4.0	1.819639	0.0	1.0	8.0	2.024778	2.0	0.0	2.0	2.415	1.0	1.0	0.0	3.714994	0.0	1.0	2.0	1.798387	1.0	1.0	-6.0	8
3.217852	1.0	1.0	-3.0	3.217852	1.0	1.0	3.0	3.572667	0.0	0.0	6.0	2.08077	3.0	0.0	0.0	5.394134	0.0	1.0	2.0	2.537262	1.0	1.0	6.0	8
3.218162	1.0	2.0	0.0	3.218053	2.0	1.0	0.0	3.572621	2.0	2.0	2.0	2.081004	1.0	1.0	-2.0	5.39439	1.0	1.0	0.0	2.537341	3.0	2.0	1.0	8
3.245993	1.0	1.0	-6.0	2.53777	2.0	1.0	1.0	11.804667	0.0	0.0	3.0	1.793866	2.0	1.0	-14.0	3.040013	2.0	0.0	5.0	0.770646	-5.0	-5.0	-6.0	8
6.640017	1.0	0.0	0.0	4.75375	1.0	1.0	0.0	2.940848	2.0	0.0	-1.0	1.9976	3.0	1.0	-1.0	2.189643	2.0	1.0	-2.0	2.263134	2.0	2.0	1.0	8
3.172209	0.0	1.0	5.0	2.4725	1.0	1.0	0.0	2.649721	1.0	0.0	7.0	0.770689	3.0	2.0	19.0	4.025781	0.0	1.0	2.0	0.770689	2.0	3.0	-19.0	8
3.081569	3.0	1.0	2.0	3.91539	3.0	1.0	-1.0	2.53498	2.0	5.0	0.0	2.127924	6.0	2.0	1.0	4.173001	0.0	1.0	2.0	1.940332	3.0	1.0	-4.0	8
5.310667	0.0	0.0	3.0	2.6505	1.0	1.0	0.0	3.008513	1.0	0.0	4.0	2.371542	1.0	1.0	3.0	3.977559	0.0	1.0	2.0	4.411316	1.0	0.0	1.0	8
2.61035	2.0	2.0	0.0	2.596489	2.0	0.0	2.0	1.840876	0.0	4.0	2.0	1.504405	4.0	2.0	2.0	1.496445	0.0	2.0	4.0	1.507086	6.0	0.0	0.0	8
2.743519	1.0	0.0	-1.0	2.978036	2.0	1.0	1.0	5.095502	1.0	1.0	1.0	2.415631	1.0	2.0	0.0	4.035564	1.0	1.0	0.0	1.866908	2.0	3.0	1.0	8
2.743519	1.0	0.0	-1.0	2.978036	2.0	1.0	1.0	5.095502	1.0	1.0	1.0	2.415631	1.0	2.0	0.0	4.035564	1.0	1.0	0.0	1.866908	2.0	3.0	1.0	8
7.528	1.0	1.0	0.0	4.366307	1.0	1.0	-3.0	2.688553	1.0	3.0	4.0	2.187771	0.0	5.0	4.0	5.06385	2.0	0.0	2.0	2.803569	3.0	2.0	-2.0	8
3.656864	0.0	1.0	2.0	5.213667	0.0	0.0	3.0	2.841747	1.0	0.0	4.0	3.999469	1.0	0.0	1.0	1.828432	0.0	2.0	4.0	2.495174	0.0	1.0	5.0	8
2.624107	1.0	0.0	-1.0	3.88052	1.0	1.0	0.0	2.881851	2.0	1.0	1.0	1.804147	3.0	2.0	1.0	4.969019	1.0	1.0	1.0	1.804147	2.0	3.0	1.0	8
6.931334	0.0	0.0	3.0	2.227846	2.0	1.0	4.0	4.065576	1.0	0.0	4.0	1.589611	2.0	1.0	10.0	2.448598	2.0	1.0	1.0	3.506838	0.0	1.0	5.0	8
6.941333	0.0	0.0	3.0	2.230368	2.0	1.0	4.0	4.07084	1.0	0.0	4.0	1.591652	2.0	1.0	10.0	3.511512	0.0	1.0	5.0	2.451211	2.0	1.0	1.0	8
9.559333	0.0	0.0	3.0	4.779667	0.0	0.0	6.0	2.588537	2.0	2.0	-3.0	2.689	2.0	2.0	0.0	2.343575	2.0	2.0	-6.0	3.615569	2.0	0.0	5.0	8
2.914233	1.0	2.0	-1.0	5.299834	1.0	0.0	-1.0	6.978123	1.0	0.0	0.0	4.635235	1.0	1.0	0.0	0.770545	6.0	3.0	-7.0	2.300513	0.0	3.0	-1.0	8
3.919673	0.0	1.0	2.0	1.959836	0.0	2.0	4.0	2.81194	1.0	0.0	4.0	1.773239	1.0	1.0	6.0	2.733	1.0	1.0	0.0	1.773239	1.0	1.0	-6.0	8
4.6845	1.0	1.0	0.0	4.172761	0.0	1.0	2.0	2.594379	1.0	2.0	2.0	2.924913	2.0	1.0	1.0	1.872256	0.0	4.0	2.0	1.905897	1.0	2.0	-4.0	8
3.888455	2.0	1.0	-2.0	4.159499	1.0	4.0	0.0	3.952483	3.0	2.0	1.0	4.588417	1.0	3.0	1.0	2.750401	1.0	5.0	2.0	2.840544	4.0	2.0	2.0	8
5.922822	0.0	1.0	2.0	3.551345	1.0	1.0	-3.0	3.551345	1.0	1.0	3.0	4.326349	1.0	0.0	4.0	2.961411	0.0	2.0	4.0	2.718039	1.0	1.0	6.0	8
2.619271	1.0	1.0	3.0	2.030291	1.0	1.0	6.0	2.030291	1.0	1.0	-6.0	1.713864	3.0	0.0	0.0	5.566	0.0	0.0	3.0	2.9685	1.0	1.0	0.0	8
0.770326	3.0	2.0	-9.0	3.395345	2.0	2.0	0.0	1.438508	1.0	3.0	-4.0	1.594251	5.0	4.0	1.0	3.047772	3.0	1.0	1.0	2.840772	3.0	1.0	0.0	8
3.659111	1.0	1.0	-3.0	3.043764	0.0	2.0	4.0	4.383148	1.0	0.0	4.0	3.659111	1.0	1.0	3.0	6.087527	0.0	1.0	2.0	2.761984	1.0	1.0	-6.0	8
2.848973	3.0	1.0	-1.0	2.72692	1.0	2.0	2.0	2.607382	4.0	0.0	1.0	2.230221	1.0	1.0	3.0	1.484308	7.0	1.0	0.0	1.464504	2.0	3.0	-4.0	8
3.407075	2.0	2.0	0.0	3.060923	3.0	1.0	1.0	2.847764	1.0	3.0	0.0	2.89272	2.0	3.0	1.0	1.601761	4.0	5.0	1.0	1.43873	3.0	1.0	-4.0	8
3.409897	2.0	2.0	0.0	1.602973	4.0	5.0	1.0	1.440193	3.0	1.0	-4.0	1.805017	5.0	2.0	1.0	2.476943	1.0	2.0	-2.0	2.894777	2.0	3.0	1.0	8
7.283	1.0	1.0	0.0	2.601004	1.0	3.0	-2.0	4.898963	0.0	2.0	1.0	4.06491	2.0	1.0	1.0	2.116543	5.0	0.0	2.0	3.190709	3.0	1.0	-1.0	8
7.298347	1.0	0.0	-1.0	2.606773	3.0	0.0	-1.0	4.909767	1.0	1.0	-1.0	4.07375	0.0	2.0	-1.0	2.121158	1.0	1.0	-4.0	3.197565	2.0	1.0	-2.0	8
2.897748	1.0	0.0	4.0	0.770581	5.0	0.0	8.0	1.81419	0.0	1.0	8.0	2.197032	1.0	1.0	3.0	2.018507	2.0	0.0	2.0	1.792911	1.0	1.0	-6.0	8
2.885522	1.0	0.0	4.0	1.803726	0.0	1.0	8.0	2.191837	1.0	1.0	3.0	2.014856	2.0	0.0	2.0	1.786026	1.0	1.0	-6.0	2.40395	1.0	1.0	0.0	8
2.88176	1.0	0.0	4.0	2.189493	1.0	1.0	-3.0	1.801022	0.0	1.0	8.0	1.783783	1.0	1.0	6.0	2.012843	2.0	0.0	2.0	0.77134	2.0	4.0	4.0	8
2.883965	1.0	0.0	4.0	2.190191	1.0	1.0	3.0	1.803071	0.0	1.0	8.0	1.784986	1.0	1.0	-6.0	2.013215	2.0	0.0	2.0	2.4019	1.0	1.0	0.0	8
2.885153	1.0	0.0	4.0	2.190853	1.0	1.0	3.0	1.803979	0.0	1.0	8.0	2.013758	2.0	0.0	2.0	1.785681	1.0	1.0	-6.0	2.4025	1.0	1.0	0.0	8
2.885808	1.0	0.0	4.0	2.191014	1.0	1.0	3.0	1.804619	0.0	1.0	8.0	2.013813	2.0	0.0	2.0	1.78603	1.0	1.0	-6.0	2.4025	1.0	1.0	0.0	8
2.884484	1.0	0.0	4.0	2.191273	1.0	1.0	3.0	1.802924	0.0	1.0	8.0	1.785421	1.0	1.0	-6.0	2.0144	2.0	0.0	2.0	2.40345	1.0	1.0	0.0	8
2.890452	1.0	0.0	4.0	2.193821	1.0	1.0	3.0	1.808018	0.0	1.0	8.0	2.016196	2.0	0.0	2.0	1.788785	1.0	1.0	-6.0	2.4052	1.0	1.0	0.0	8
2.899305	1.0	0.0	4.0	2.197784	1.0	1.0	3.0	1.815462	0.0	1.0	8.0	2.019081	2.0	0.0	2.0	1.793803	1.0	1.0	-6.0	2.4081	1.0	1.0	0.0	8
2.910026	1.0	0.0	4.0	2.202445	1.0	1.0	3.0	1.82459	0.0	1.0	8.0	2.022416	2.0	0.0	2.0	1.799855	1.0	1.0	-6.0	2.4114	1.0	1.0	0.0	8
2.884484	1.0	0.0	4.0	2.191273	1.0	1.0	3.0	1.802924	0.0	1.0	8.0	1.785421	1.0	1.0	-6.0	2.0144	2.0	0.0	2.0	2.40345	1.0	1.0	0.0	8
2.890452	1.0	0.0	4.0	2.193821	1.0	1.0	3.0	1.808018	0.0	1.0	8.0	2.016196	2.0	0.0	2.0	1.788785	1.0	1.0	-6.0	2.4052	1.0	1.0	0.0	8
2.899305	1.0	0.0	4.0	2.197784	1.0	1.0	3.0	1.815462	0.0	1.0	8.0	2.019081	2.0	0.0	2.0	1.793803	1.0	1.0	-6.0	2.4081	1.0	1.0	0.0	8
2.910026	1.0	0.0	4.0	2.202445	1.0	1.0	3.0	1.82459	0.0	1.0	8.0	2.022416	2.0	0.0	2.0	1.799855	1.0	1.0	-6.0	2.4114	1.0	1.0	0.0	8
2.889878	1.0	0.0	4.0	2.193865	1.0	1.0	3.0	1.788509	1.0	1.0	-6.0	1.807329	0.0	1.0	8.0	2.016368	2.0	0.0	2.0	2.4055	1.0	1.0	0.0	8
2.889594	1.0	0.0	4.0	1.806924	0.0	1.0	8.0	2.19398	1.0	1.0	3.0	2.016564	2.0	0.0	2.0	1.788388	1.0	1.0	-6.0	2.4058	1.0	1.0	0.0	8
2.884715	1.0	0.0	4.0	2.191176	1.0	1.0	3.0	1.803254	0.0	1.0	8.0	1.785519	1.0	1.0	-6.0	2.014236	2.0	0.0	2.0	0.771859	4.0	2.0	-4.0	8
2.866184	1.0	0.0	4.0	2.181858	1.0	1.0	3.0	1.788427	0.0	1.0	8.0	2.006988	2.0	0.0	2.0	1.774839	1.0	1.0	-6.0	2.3955	1.0	1.0	0.0	8
2.850451	1.0	0.0	4.0	2.173866	1.0	1.0	3.0	1.775922	0.0	1.0	8.0	2.000747	2.0	0.0	2.0	1.765755	1.0	1.0	-6.0	2.38885	1.0	1.0	0.0	8
2.841013	1.0	0.0	4.0	2.169244	1.0	1.0	3.0	1.768319	0.0	1.0	8.0	1.997213	2.0	0.0	2.0	1.760333	1.0	1.0	-6.0	2.38515	1.0	1.0	0.0	8
2.832323	1.0	0.0	4.0	2.165018	1.0	1.0	3.0	1.761309	0.0	1.0	8.0	1.993998	2.0	0.0	2.0	1.755344	1.0	1.0	-6.0	2.3818	1.0	1.0	0.0	8
2.884833	1.0	0.0	4.0	2.191452	1.0	1.0	3.0	1.803201	0.0	1.0	8.0	2.01454	2.0	0.0	2.0	1.785623	1.0	1.0	-6.0	2.4036	1.0	1.0	0.0	8
2.862406	1.0	0.0	4.0	2.181349	1.0	1.0	3.0	1.772891	1.0	1.0	-6.0	2.007178	2.0	0.0	2.0	1.78447	0.0	1.0	8.0	2.181349	1.0	1.0	-3.0	8
2.863791	1.0	0.0	4.0	2.181509	1.0	1.0	3.0	1.773601	1.0	1.0	-6.0	2.007076	2.0	0.0	2.0	1.785937	0.0	1.0	8.0	2.181509	1.0	1.0	-3.0	8
2.868801	1.0	0.0	4.0	2.182722	1.0	1.0	3.0	1.776273	1.0	1.0	-6.0	2.00747	2.0	0.0	2.0	1.790825	0.0	1.0	8.0	2.522256	0.0	1.0	5.0	8
2.873698	1.0	0.0	4.0	2.18418	1.0	1.0	3.0	1.778928	1.0	1.0	-6.0	2.008183	2.0	0.0	2.0	1.795429	0.0	1.0	8.0	2.527371	0.0	1.0	5.0	8
2.877261	1.0	0.0	4.0	2.185459	1.0	1.0	3.0	1.780896	1.0	1.0	-6.0	2.008965	2.0	0.0	2.0	1.798633	0.0	1.0	8.0	2.185459	1.0	1.0	-3.0	8
2.879369	1.0	0.0	4.0	2.18607	1.0	1.0	3.0	1.782036	1.0	1.0	-6.0	2.009254	2.0	0.0	2.0	1.80063	0.0	1.0	8.0	2.533225	0.0	1.0	5.0	8
2.88153	1.0	0.0	4.0	2.186725	1.0	1.0	3.0	1.783209	1.0	1.0	-6.0	2.009585	2.0	0.0	2.0	1.802661	0.0	1.0	8.0	2.186725	1.0	1.0	-3.0	8
2.8812	1.0	0.0	4.0	2.186552	1.0	1.0	3.0	1.783018	1.0	1.0	-6.0	2.009446	2.0	0.0	2.0	1.802402	0.0	1.0	8.0	2.535163	0.0	1.0	5.0	8
2.882666	1.0	0.0	4.0	2.186974	1.0	1.0	3.0	1.78381	1.0	1.0	-6.0	1.803796	0.0	1.0	8.0	2.009644	2.0	0.0	2.0	2.3972	1.0	1.0	0.0	8
2.884812	1.0	0.0	4.0	2.187871	1.0	1.0	3.0	1.805643	0.0	1.0	8.0	2.010268	2.0	0.0	2.0	1.785015	1.0	1.0	-6.0	2.3978	1.0	1.0	0.0	8
2.886506	1.0	0.0	4.0	2.188564	1.0	1.0	3.0	1.785965	1.0	1.0	-6.0	2.010743	2.0	0.0	2.0	1.807113	0.0	1.0	8.0	2.188564	1.0	1.0	-3.0	8
2.889465	1.0	0.0	4.0	2.189907	1.0	1.0	3.0	2.011729	2.0	0.0	2.0	1.809591	0.0	1.0	8.0	2.39925	1.0	1.0	0.0	1.787645	1.0	1.0	-6.0	8
2.89252	1.0	0.0	4.0	2.191396	1.0	1.0	3.0	2.40045	1.0	1.0	0.0	1.812078	0.0	1.0	8.0	2.012871	2.0	0.0	2.0	1.789397	1.0	1.0	-6.0	8
2.896432	1.0	0.0	4.0	2.19328	1.0	1.0	3.0	2.40195	1.0	1.0	0.0	1.815282	0.0	1.0	8.0	2.014306	2.0	0.0	2.0	1.791636	1.0	1.0	-6.0	8
2.896972	1.0	0.0	4.0	2.193288	1.0	1.0	3.0	2.40175	1.0	1.0	0.0	1.815899	0.0	1.0	8.0	2.014204	2.0	0.0	2.0	1.791902	1.0	1.0	-6.0	8
2.900539	1.0	0.0	4.0	2.194777	1.0	1.0	3.0	2.40275	1.0	1.0	0.0	1.818983	0.0	1.0	8.0	2.015241	2.0	0.0	2.0	1.793905	1.0	1.0	-6.0	8
2.908807	1.0	0.0	4.0	2.198524	1.0	1.0	3.0	2.40555	1.0	1.0	0.0	1.825932	0.0	1.0	8.0	2.017998	2.0	0.0	2.0	1.798597	1.0	1.0	-6.0	8
2.910675	1.0	0.0	4.0	2.198139	1.0	1.0	3.0	1.828374	0.0	1.0	8.0	2.4042	1.0	1.0	0.0	2.017158	2.0	0.0	2.0	1.799449	1.0	1.0	-6.0	8
2.909196	1.0	0.0	4.0	2.197967	1.0	1.0	3.0	2.017256	2.0	0.0	2.0	2.4045	1.0	1.0	0.0	1.826776	0.0	1.0	8.0	1.798694	1.0	1.0	-6.0	8
2.911728	1.0	0.0	4.0	3.708035	0.0	1.0	2.0	2.198549	1.0	1.0	3.0	2.01743	2.0	0.0	2.0	2.40445	1.0	1.0	0.0	1.829308	0.0	1.0	8.0	8
2.910166	1.0	0.0	4.0	2.197922	1.0	1.0	3.0	3.706861	0.0	1.0	2.0	2.197922	1.0	1.0	-3.0	2.017004	2.0	0.0	2.0	2.40405	1.0	1.0	0.0	8
2.915353	1.0	0.0	4.0	2.198897	1.0	1.0	3.0	2.198897	1.0	1.0	-3.0	2.722567	0.0	0.0	6.0	2.017103	2.0	0.0	2.0	2.4036	1.0	1.0	0.0	8
2.890193	1.0	0.0	4.0	2.194867	1.0	1.0	3.0	1.807002	0.0	1.0	8.0	1.788831	1.0	1.0	-6.0	2.017499	2.0	0.0	2.0	2.407	1.0	1.0	0.0	8
2.90306	1.0	0.0	4.0	2.202162	1.0	1.0	3.0	1.816752	0.0	1.0	8.0	2.023524	2.0	0.0	2.0	1.796382	1.0	1.0	-6.0	2.4137	1.0	1.0	0.0	8
