peak_1	peak_2	peak_3	peak_4	peak_5	peak_6	codes
8.4287	4.847054	3.270105	3.9244520000000005	2.59076	2.9240000000000004	2
6.707084	4.209066	5.059521	9.488782	3.773484	4.674163	5
6.884638	5.086100999999999	4.099017	8.238581	3.790922	3.845212	0
4.7483900000000006	3.391404	3.801447	3.271233	2.742787	2.573644	1
5.056578999999999	2.902369	3.918693	2.54082	2.407115	2.05396	0
4.927175	3.562102	3.8136010000000002	3.932843	1.9442309999999998	3.0311510000000004	5
6.0778859999999995	7.180087	5.3424949999999995	5.466653	4.332308	5.652733	7
4.726862000000001	3.369891	3.247758	3.821351	1.832398	2.915634	1
5.98327	3.8884610000000004	5.390952	3.239017	1.551781	3.544707	5
5.716945	2.512431	3.618109	5.410888	3.756356	3.4196030000000004	6
5.010352	5.103121	2.9936800000000003	3.041092	2.399922	2.475564	2
7.561973999999999	4.541402	5.863968	3.5059839999999998	2.531602	4.671559	5
3.802261	2.753524	2.786944	2.617423	2.103518	2.221062	2
4.923631	5.031718	2.6748	2.544769	2.643397	2.882314	2
7.737375999999999	4.871602	5.027400999999999	2.67841	3.3007530000000003	5.8176190000000005	4
5.393396	3.2231699999999996	3.2342199999999997	6.03	3.2333790000000002	3.344842	7
7.6194500000000005	6.184057	10.822917	6.101571	1.5585369999999998	6.05968	5
2.88045	3.827138	1.6115840000000001	2.835207	1.88314	2.51624	3
8.01125	5.188152	5.188152	7.2511280000000005	3.77539	5.992058999999999	4
4.816561	2.331382	4.8202	2.76757	2.156201	3.218825	1
7.613139	9.476456	7.518041	2.369767	5.283311	6.60411	5
8.967316	5.584472	5.574897999999999	8.381477	5.293699	4.748347	4
4.718113000000001	3.378687	3.2123090000000003	4.034013	2.461948	2.077383	1
4.9064499999999995	3.795297	2.200229	3.192296	2.392981	2.072488	4
3.84383	2.789524	2.803044	2.8966570000000003	1.8625099999999999	2.246518	2
4.9123719999999995	3.553256	3.7970509999999997	3.91933	2.837933	2.172418	5
6.395256	3.3161120000000004	4.146974	5.426101	2.8809950000000004	1.679684	0
5.281145	3.156088	5.9045000000000005	4.067554	1.5582989999999999	4.028677	7
6.688148	3.841957	8.639389999999999	8.964832	2.524177	2.669306	6
5.242924	4.0001999999999995	3.3621480000000004	3.076435	2.193647	2.263023	0
5.273542000000001	2.312648	4.493633	4.059239	3.797471	3.12565	7
5.313627	2.344585	5.179086	6.00514	3.123583	2.385207	8
4.33543	2.311834	3.85582	3.612706	2.597412	3.385454	8
4.7309730000000005	3.37506	3.798133	3.2667339999999996	2.734152	5.503306	1
5.66525	4.90625	2.677329	3.2813600000000003	1.6357080000000002	2.105215	3
4.633425	5.0610610000000005	5.079582	3.211855	2.920898	2.696217	9
3.491756	3.978348	3.64365	2.321922	2.176898	2.00429	9
3.348087	3.293805	3.856332	3.602906	2.594127	3.386339	8
8.902544	5.166488	4.6073	4.515725	3.081568	2.688831	6
5.507836	5.173829	2.756048	2.7644520000000004	4.015	1.7988300000000002	2
3.561291	5.4229389999999995	5.938336	3.282505	3.2966800000000003	3.5072039999999998	9
5.28204	3.1566229999999997	5.9055	4.066996	1.55864	4.030607	7
5.2215620000000005	3.395415	3.824548	3.597346	2.518019	1.8011430000000002	1
4.448834	4.326499999999999	3.743555	2.6318479999999997	2.7026570000000003	2.364268	2
3.456768	3.545169	3.777612	4.520347	3.862282	2.112176	8
5.312451	3.174797	5.939500000000001	4.849582	2.392118	2.470418	7
4.166854	3.279656	4.515402	3.118411	3.692653	2.507606	6
5.372055	2.379503	5.7842	5.518689	3.159819	2.402987	8
5.587264	4.879917	4.90975	4.203836	2.351352	3.30982	8
5.535438	4.078709	3.931555	4.736971	2.438613	1.651303	1
5.819851	3.7728409999999997	5.277168	4.243631	2.143534	3.095763	5
7.017875999999999	4.628044	4.221517	5.909713	2.22594	2.261475	4
5.383781	3.2174240000000003	6.01925	4.914697	2.436654	2.49184	7
5.944522	2.363609	4.800891999999999	5.251919	3.520701	1.588586	5
4.925015	3.112247	5.332075	3.86381	2.739684	2.916022	9
5.99361	5.2311	5.511253	3.5076	2.974464	3.299495	6
4.638706	4.04802	5.273401	4.044729	2.923602	2.6992510000000003	9
4.135097999999999	2.597969	2.584647	1.903041	1.899566	2.53222	3
5.362762	3.204863	4.895509	5.995749999999999	2.424888	2.484243	7
6.1302520000000005	4.348489000000001	2.910297	5.287707	2.266356	2.130512	0
7.626332	9.48434	7.532791	2.377949	5.287326	6.616154	5
2.529265	3.938518	2.625612	3.426296	3.35024	1.851559	9
5.061532	2.403527	5.0665	3.702147	2.512213	2.215701	1
6.391337	4.4271	4.617637	2.542402	2.145893	3.2842589999999996	4
4.147222	3.5915999999999997	1.606212	1.9082180000000002	1.9055369999999998	2.539644	3
5.984343	3.8891020000000003	5.392151999999999	3.2399970000000002	1.552088	3.545372	5
6.068700999999999	4.292044000000001	2.8876350000000004	5.0019610000000005	2.4954970000000003	2.179018	0
4.72644	4.5632	3.8332800000000002	2.301521	2.657732	2.06173	2
5.05077	1.544482	1.548988	1.581296	5.23	5.76773	9
5.369173	4.250795	1.576791	2.6155850000000003	1.673787	2.775377	3
5.611556	4.85975	2.6565339999999997	2.999745	1.867947	2.072335	3
4.387862	1.571949	3.8	2.038503	2.50439	2.075691	3
6.373968	3.383311	4.645188	7.696376	4.445966	3.8328569999999997	0
5.372958	3.210957	6.007149999999999	4.119363	2.977344	2.55057	7
5.037772	6.735939	3.072028	2.722798	4.576988	3.0061549999999997	0
5.235798	3.128988	4.779608	5.8538	3.247104	1.593202	7
7.948356	4.830109	3.262527	3.6084	2.814236	3.142407	2
5.157043	3.0819229999999997	5.765750000000001	3.198263	3.139361	3.1375919999999997	7
4.931865999999999	3.947256	5.561674999999999	3.255369	2.915721	2.149785	8
4.727481	5.930157	4.260289	3.703042	4.532877	2.7090699999999996	6
6.217404	4.669309	4.2877	5.154588	2.453522	1.633103	1
4.420495	2.569744	4.984533	4.245597	2.689603	2.265608	8
8.021863	6.436832	4.9662180000000005	3.568435	4.995425	3.5923439999999998	6
4.482578999999999	3.175519	3.700793	2.585724	2.026398	3.1670860000000003	5
2.796218	3.2350749999999997	4.531843	2.4085199999999998	2.5296830000000003	2.582376	2
6.097143	7.189887	5.360173	5.674346	3.397097	3.8051329999999997	7
5.043398	4.8373	3.963807	2.727667	3.028974	2.7056050000000003	2
5.828244	3.83552	4.356669999999999	2.398832	3.1624920000000003	2.652513	1
5.21278	4.34333	5.867091	3.6420130000000004	4.077184	2.3679930000000002	8
4.3274420000000005	2.513416	4.881863	3.404589	1.815727	3.317262	8
5.175663	3.94195	3.048474	2.591392	2.446145	2.6801500000000003	0
6.088938000000001	4.39795	3.401497	7.552035	3.8249690000000003	7.739657	0
5.7465530000000005	3.729037	4.654571000000001	4.717366	3.002376	2.2178880000000003	5
3.585815	1.717695	2.7344429999999997	2.5299169999999997	3.072286	3.0548770000000003	9
5.692261	3.716641	5.150072	4.188728	1.568412	3.008122	5
4.974697	3.61374	3.688531	2.8513580000000003	2.24925	3.2059740000000003	1
5.054796	4.217029	3.731	2.462489	4.301782	2.508985	2
4.683505	2.36726	4.179286	3.757148	2.703565	2.057477	1
5.10239	6.776359	3.39079	3.197636	4.2970559999999995	3.808648	0
4.423128999999999	2.708657	2.837591	2.365432	2.2415320000000003	2.3125970000000002	0
4.808733999999999	3.6770189999999996	4.2875499999999995	3.250951	2.93769	2.754227	5
5.230395	2.650979	4.659639	3.5681510000000003	2.928603	2.679598	6
8.311108	6.910395	10.300177	5.277292	2.637257	5.145181	4
3.415191	3.582006	3.205467	4.68655	2.683542	2.030793	1
6.804191	5.417731	8.920031	6.520071	2.588516	4.743116	6
5.268483	5.6025	5.969513	4.085154	3.4465	3.166306	9
5.059723	3.891	2.93303	2.542118	2.4101369999999998	2.058508	0
7.921338	11.0151	7.902359000000001	2.509898	6.106452	6.137733	6
7.950699999999999	5.4742	3.7012590000000003	3.734715	3.192449	3.253103	1
5.183429	3.0976920000000003	5.79525	3.978352	2.401491	3.1438520000000003	7
5.937042	4.164989	2.9207669999999997	5.179684	2.674151	1.661413	4
4.787145	4.30481	4.099967	2.360449	2.788754	2.704694	9
4.647743	3.3338900000000002	3.681748	2.420584	1.8659910000000002	3.619951	1
5.1927129999999995	3.9567	3.0550819999999996	2.8580509999999997	2.195121	2.690626	0
4.933176	2.325935	4.92215	2.828842	2.226441	3.186541	1
4.5477810000000005	3.9405	1.608293	2.676557	2.5811349999999997	2.271719	0
4.586755	4.645633999999999	2.449506	2.336468	2.458875	2.693072	2
7.987534	5.109013	5.118041	3.631402	3.657548	2.543515	4
4.46234	3.8645000000000005	1.5994549999999998	2.071198	2.545523	2.114873	3
5.614471	4.137563	4.540729	4.249495	1.6262780000000001	2.472632	1
11.272378	8.186155000000001	10.557815999999999	8.267357	5.879319000000001	6.522534	6
4.879315999999999	3.472157	4.900812	3.188179	2.485194	2.959129	2
5.345563	3.422649	4.924989	2.373936	3.911136	1.983463	5
6.722942	3.967631	4.9632950000000005	3.700857	3.3472869999999997	2.70197	6
4.84553	3.506019	3.679341	2.7823919999999998	2.174905	3.2284	1
4.134982000000001	3.581	1.601471	1.643075	2.159425	2.53215	3
4.851681	3.899336	5.472025	3.1821699999999997	2.865992	2.125385	8
6.698047	3.954796	4.952749	3.703804	2.770625	3.2539	6
4.337983	3.270034	3.4351330000000004	3.549382	2.453929	2.751598	2
4.758675	3.397551	1.5707529999999998	3.280623	4.0912999999999995	2.0350520000000003	1
5.032802	3.6523380000000003	3.202378	4.195862	3.102474	1.649751	1
5.951359	6.875833999999999	4.429857	2.98174	4.831655	5.323984	0
5.283332	4.5755	2.309144	3.0206419999999996	2.308141	1.6367379999999998	3
5.354488	3.199919	5.439889	5.434568	3.320713	5.0643139999999995	7
5.570968000000001	3.858606	3.6030610000000003	2.977646	1.854991	2.058059	3
5.186714	4.450093	4.082139	4.494942	3.033134	2.239655	8
4.457484	1.550218	1.753311	4.812839	4.88924	2.536044	9
5.099829	5.222023	2.782447	2.4803830000000002	4.3253	2.536562	2
5.635891	4.515345	4.436469000000001	8.893854000000001	3.976863	3.644965	4
4.626835	3.175917	4.017309	7.958558	3.695064	3.371079	0
4.137697	3.5833500000000003	1.6025230000000001	1.904254	1.900742	2.533812	3
4.754691	3.390691	3.820685	3.285587	1.844029	2.932772	1
12.813257	10.010276000000001	10.532015999999999	11.937026	7.5029140000000005	11.505818999999999	4
4.468113	2.6171569999999997	3.141642	2.04772	2.127674	2.280937	3
5.741106	3.389002	3.856309	4.811222000000001	7.332153999999999	3.609159	5
5.08735	3.681063	3.814481	3.711507	2.234953	2.518526	1
5.392949	3.222903	6.0295000000000005	4.923066	1.543996	3.3445650000000002	7
3.7656639999999997	6.720251	3.25581	3.915618	5.3199499999999995	2.788808	6
5.302678	3.168957	5.380345	4.618948	4.058524	2.104324	7
4.083136	2.553522	2.5639700000000003	1.622474	2.132349	2.5004	3
4.186367000000001	3.6255	1.908997	2.12181	1.8986349999999999	2.1052999999999997	3
6.831995	5.511989	5.2737870000000004	6.3650400000000005	3.265365	2.5290340000000002	6
5.496184	3.8429949999999997	4.569233	4.020117	3.792859	2.607736	8
6.608673	6.364631	4.313545	4.9767980000000005	3.111587	2.270695	6
4.42073	1.7387670000000002	4.763269	4.8600650000000005	2.517493	2.541718	9
6.394818000000001	4.66285	3.3911309999999997	7.711775	4.459822	7.309079	0
5.681006	3.3514920000000004	5.313831	5.431175	2.670557	2.4442019999999998	5
4.638077	2.34509	4.67425	3.1880919999999997	2.6777100000000003	2.036362	1
9.579067	9.576648	9.853666	6.906275000000001	5.653454	5.8915239999999995	4
4.545573	3.953024	5.166534	3.9739899999999997	2.861519	2.64504	9
5.888077	5.1805	5.413657	3.965701	2.691347	3.071361	6
4.307008	3.5179169999999997	4.67015	2.560053	1.80619	3.3039490000000002	8
5.372824	3.210876	6.007	4.904694	3.332084	2.62167	7
5.981736	3.844907	4.433138	4.692083	3.231633	1.567396	4
8.270693999999999	5.024799	5.93192	4.9591899999999995	2.505802	4.087915	7
4.105372	1.548915	1.571226	4.223	3.361547	2.576347	2
4.723723	3.065524	4.110093	3.514163	1.819488	2.286548	6
4.659487	5.080287	5.138932	3.6065249999999995	3.0519999999999996	2.792363	9
5.691280000000001	2.8803549999999998	2.90723	4.517645	4.407528	2.293996	6
4.342828	3.761	1.892541	1.982292	2.659428	1.7032720000000001	3
4.934657	2.327705	4.92465	2.830089	3.189767	2.22586	1
10.852663	2.975155	7.623334	2.817176	3.7659719999999997	3.3799989999999998	4
5.321618	3.180275	5.409103	5.3985970000000005	3.3003270000000002	2.1127029999999998	7
5.017791000000001	3.6393380000000004	3.197375	4.188022999999999	3.093282	1.644444	1
7.57746	4.550253	5.876484	3.513366	3.1117169999999996	4.109821	5
5.387872	3.2198700000000002	5.470365	5.471893	2.440738	5.9266179999999995	7
4.922144	1.5640450000000001	4.7168	4.233127	2.863325	2.451983	2
3.349213	3.480893	3.657362	3.667339	2.9809609999999997	3.155505	8
5.547872	4.836007	4.326024	4.7352989999999995	2.3304609999999997	3.28614	8
4.408247	3.74636	5.029356	3.284595	2.609471	1.759269	9
8.690595	6.031988	5.6281	4.469942	3.571929	4.057907	9
5.153018	3.079518	5.76125	3.195766	1.568013	4.704041	7
8.037429	8.041179	9.901667	6.143731000000001	3.951816	4.479235	6
4.3029910000000005	2.756636	2.559566	1.9941809999999998	2.4524179999999998	2.122524	3
4.203526	7.6966339999999995	5.400596	4.051496	3.24564	3.865696	8
4.500885	4.238136	3.331024	2.4595890000000002	4.077389	2.423428	4
4.604826	3.7050929999999997	5.176217	2.820021	1.9143240000000001	3.677531	8
11.516344	9.034796	10.967165999999999	7.9463930000000005	6.186054	5.816825	5
5.973698000000001	3.882961	5.38276	3.242717	2.63736	3.1161079999999997	5
5.6251549999999995	6.53857	5.221728	3.542315	5.911315999999999	2.555439	5
4.614343	3.302648	3.67512	2.409236	3.419049	2.029709	1
4.119602	3.030618	2.77515	3.038548	2.484467	1.7979189999999998	2
4.750093	2.562747	3.578036	3.885103	2.571603	2.8506869999999997	2
4.809456	4.6347000000000005	3.950041	2.350362	2.701547	3.0748550000000003	2
5.663807	4.905	2.67677	3.280607	1.635134	2.104332	3
5.678004	3.351291	3.232597	5.30678	3.741227	3.5700250000000002	5
3.011964	4.115722	2.711587	2.906387	2.324196	2.21634	4
5.632542	4.8391	5.107077	3.728221	3.0196389999999997	2.9314590000000003	6
5.369108	4.393182	6.060274	3.952372	2.354685	2.4764	8
5.012135	5.006352	6.369258	2.82205	3.135	2.36462	6
6.141002	4.442906000000001	3.7100860000000004	7.778026	3.826702	3.848149	0
11.495995	9.022636	10.944416	7.927818	6.1734350000000004	9.294394	5
7.666083	4.605363	6.002936	4.373313	3.06928	3.423075	5
4.606789	4.662984	2.457265	2.604708	2.209058	2.7053399999999996	2
5.35537	2.533024	4.33299	2.659243	3.063215	5.004472	2
5.68845	4.9916	3.281015	3.3191810000000004	1.6379769999999998	1.695884	0
4.8288139999999995	2.694505	2.678718	3.172058	2.96143	2.069175	4
9.054068000000001	7.242496	10.539268	10.982592	3.778438	6.710138	4
5.274476	4.418356	5.93507	3.2223490000000004	2.879564	4.114877	8
5.27168	3.07124	3.2171700000000003	1.596344	1.8526440000000002	3.115488	3
4.1117159999999995	2.589604	2.563706	1.8939300000000001	1.8871740000000001	2.517902	3
4.450331	2.5922229999999997	2.857647	2.32411	2.27772	2.112152	3
5.213616	3.115732	5.288353000000001	4.545312	2.41887	3.1556240000000004	7
5.969002	3.880154	4.82388	3.7920599999999998	2.6360159999999997	3.113195	5
5.8393429999999995	2.923031	5.089065	4.886354	2.1526899999999998	2.933693	6
6.0042860000000005	4.662850000000001	3.755992	3.544061	2.214797	2.205735	0
4.310372	4.799837	4.197098	2.577798	2.702999	2.293389	9
5.6424959999999995	5.0192499999999995	2.66658	3.325522	2.213702	1.69913	0
5.4012139999999995	6.115005	3.5305	3.251965	2.955187	3.0575029999999996	9
4.971612	5.061552000000001	2.9696800000000003	3.015004	2.379502	2.4547790000000003	2
6.717753	4.9808699999999995	4.774868	2.87138	2.7703230000000003	3.2731	6
3.405654	2.345285	8.568936	9.109583	2.404702	1.572285	5
2.518941	2.911985	2.772725	3.87325	3.227246	1.7644389999999999	9
5.844676	3.8058560000000003	5.23851	2.371487	2.646733	3.789542	5
5.667031	6.104217	3.8169060000000004	4.769038	3.439311	4.213719	9
4.4131540000000005	4.2956	3.4440600000000003	2.898891	2.233267	2.797631	2
6.865648	5.0706	3.378093	7.957658	3.8346660000000004	8.215292	0
5.755148	6.410338	4.92025	3.3377559999999997	3.459366	4.171127	9
6.267351	5.665784	4.32251	2.416559	5.041441	2.213384	6
8.674494	5.655775	5.05917	4.258848	3.098524	3.825004	5
5.2634799999999995	3.145531	5.88475	3.264272	3.6646	2.5172559999999997	7
5.018368000000001	3.639838	3.197567	4.188324	3.093635	1.644648	1
7.101971	4.739151	4.830816	2.538564	2.136407	4.399436	4
5.195697	3.9593	3.056233	2.859632	2.196328	2.692418	0
4.1322	3.844	1.597736	2.270872	2.814494	1.74271	4
5.3661069999999995	2.375948	5.77755	4.727804	2.801307	3.316807	8
5.145946	3.94275	2.8325380000000004	2.0168299999999997	3.01308	2.040073	0
4.795866	5.43431	3.835	3.018977	4.402	2.323534	9
4.641319	2.871798	2.7400919999999998	2.4238489999999997	2.842216	1.7165270000000001	3
5.56033	1.5628220000000002	5.4845	3.0203439999999997	3.372123	4.625921	2
4.078451	2.7020340000000003	1.598811	2.875178	2.4580900000000003	2.1015260000000002	0
5.571713	6.506632	5.1619779999999995	3.509172	4.2941769999999995	4.107531	5
4.745421	4.370538	3.960613	3.446749	4.2090060000000005	1.736817	9
4.072629	1.5773220000000001	3.527	1.618299	2.126861	2.493965	3
2.842607	2.695448	6.964924	7.301011	2.180755	1.643345	4
5.777326	3.748101	4.682488	4.7564459999999995	3.023444	2.225407	5
5.215181	3.116667	5.290103	4.546283	3.9894689999999997	1.586929	7
3.533162	1.542953	8.043182999999999	8.199955	2.3246	1.9682370000000002	4
5.799999	3.7616509999999996	3.0140710000000004	4.228717	4.379639	2.183805	5
4.624539	3.459263	3.637671	4.443425	3.966288	2.865441	9
5.973757	7.037359	4.417803	3.617105	4.806139	3.758016	4
6.669325	4.104881000000001	4.505248	7.13975	3.067256	1.7349640000000002	5
4.742791	3.662987	4.2613	3.781956	2.384843	3.757328	5
4.114346	3.510118	4.6737660000000005	3.228405	2.350318	2.50957	9
4.769006	1.549539	2.67707	3.774122	2.601935	2.426418	0
4.499617000000001	2.845	4.021687	2.567294	2.578702	2.153647	6
4.653965	2.41676	5.04075	3.966983	1.939572	3.199988	8
5.379768	4.523856	6.056313	3.772467	2.618292	4.036748	8
4.694773	5.9112	4.229632	3.649742	4.506285999999999	2.693311	6
5.3775200000000005	3.213682	3.76987	5.462107	4.124116	2.4879569999999998	7
4.637227	4.167495	3.0387560000000002	7.962687000000001	3.7004909999999995	3.377443	0
4.879756	3.5277019999999997	3.720227	3.105457	3.568441	2.1837210000000002	5
5.467156	3.491981	1.5466449999999998	5.063203	4.0173380000000005	2.870999	5
4.689147	2.723807	2.947123	3.536987	1.981461	2.35564	2
1.5407440000000001	3.220887	8.940676	7.766833	2.2420970000000002	2.112174	6
5.444155	3.253505	6.08675	4.969811	6.02792	3.021321	7
4.277196	2.4847539999999997	4.830154	3.33703	1.7804630000000001	3.290842	8
4.602403000000001	4.4615	3.4411400000000003	3.299278	2.592897	2.912814	6
4.874748	2.366635	4.345103	4.115812	3.005719	1.6692390000000001	1
4.784501	4.690986	5.072951	8.788143999999999	4.346254	4.177644	6
5.186804	5.681727	3.001523	1.951532	2.504682	2.845782	2
5.299481	3.167046	5.925000000000001	4.837743	3.286599	5.047575999999999	7
5.635697	3.672706	5.07466	3.347296	2.136964	3.8806450000000003	5
2.794425	2.786644	2.544261	2.538308	2.100931	2.46356	3
4.449638	3.8535000000000004	1.594785	2.065574	2.5384729999999998	2.108291	3
3.804392	2.542213	1.7707709999999999	2.828755	2.880602	2.287368	2
4.943029	2.327979	4.9295	2.8335280000000003	2.233922	3.187398	1
5.463163	4.569426	5.600338	4.66658	3.482208	3.4693319999999996	8
